"feature","featureImportance","class","IsIndSp","prevalence","comparison","source","data"
"Lethrinus rubrioperculatus",25.347,"OFFSHORE",1,29.1666666666667,"INSHORE_OFFSHORE","terinter","bin"
"Lethrinus variegatus",2.2,"OFFSHORE",0,25,"INSHORE_OFFSHORE","terinter","bin"
"Lutjanus gibbus",0,"INSHORE",0,0,"INSHORE_OFFSHORE","terinter","bin"
"Lutjanus lutjanus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Lutjanus vitta",0,"INSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Macropharyngodon negrosensis",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Mulloidichthys flavolineatus",0,"OFFSHORE",0,14.5833333333333,"INSHORE_OFFSHORE","terinter","bin"
"Naso annulatus",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","terinter","bin"
"Naso brevirostris",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Nebrius ferrugineus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Nemipterus peronii",16.112,"INSHORE",1,58.3333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Oplopomus oplopomus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Oxycheilinus bimaculatus",0,"OFFSHORE",0,27.0833333333333,"INSHORE_OFFSHORE","terinter","bin"
"Oxycheilinus nigromarginatus",0,"OFFSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","terinter","bin"
"Oxycheilinus unifasciatus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Parapercis australis",0,"OFFSHORE",0,22.9166666666667,"INSHORE_OFFSHORE","terinter","bin"
"Parapercis clathrata",0,"INSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","terinter","bin"
"Parapercis hexophtalma",0,"INSHORE",0,0,"INSHORE_OFFSHORE","terinter","bin"
"Parapercis xanthozona",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Parupeneus barberinoides",0,"OFFSHORE",0,22.9166666666667,"INSHORE_OFFSHORE","terinter","bin"
"Parupeneus barberinus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Parupeneus cyclostomus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Parupeneus heptacanthus",0,"INSHORE",0,14.5833333333333,"INSHORE_OFFSHORE","terinter","bin"
"Parupeneus multifasciatus",0,"OFFSHORE",0,18.75,"INSHORE_OFFSHORE","terinter","bin"
"Parupeneus pleurostigma",26.211,"OFFSHORE",1,29.1666666666667,"INSHORE_OFFSHORE","terinter","bin"
"Parupeneus spilurus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Pentapodus caninus",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Pentapodus nagasakiensis",-1.6,"OFFSHORE",0,39.5833333333333,"INSHORE_OFFSHORE","terinter","bin"
"Plagiotremus rhinorhynchos",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Plagiotremus tapeinosoma",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Plectropomus leopardus",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","terinter","bin"
"Pomacanthus imperator",0,"INSHORE",0,0,"INSHORE_OFFSHORE","terinter","bin"
"Pomacentrus coelestis",0,"OFFSHORE",0,12.5,"INSHORE_OFFSHORE","terinter","bin"
"Pomacentrus moluccensis",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","terinter","bin"
"Pomacentrus nagasakiensis",0,"INSHORE",0,0,"INSHORE_OFFSHORE","terinter","bin"
"Pristotis obtusirostris",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Pseudalutarius nasicornis",0,"INSHORE",0,18.75,"INSHORE_OFFSHORE","terinter","bin"
"Pseudanthias hypselosoma",0,"INSHORE",0,0,"INSHORE_OFFSHORE","terinter","bin"
"Pseudobalistes flavimarginatus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Pseudobalistes fuscus",0,"OFFSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","terinter","bin"
"Pseudocaranx dentex",0,"INSHORE",0,6.25,"INSHORE_OFFSHORE","terinter","bin"
"Pseudojuloides cerasinus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Ptereleotris microlepis",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Pterocaesio marri",0,"INSHORE",0,0,"INSHORE_OFFSHORE","terinter","bin"
"Pterocaesio trilineata",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","terinter","bin"
"Rhinecanthus aculeatus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Rhynchobatus Djiddensis",0,"INSHORE",0,0,"INSHORE_OFFSHORE","terinter","bin"
"Scarus chameleon",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Scarus ghobban",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Scarus longipinnis",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Scarus psittacus",0,"OFFSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","terinter","bin"
"Scarus schlegeli",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","terinter","bin"
"Scolopsis lineata",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Scomberoides tol",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Scomberomorus commerson",0,"INSHORE",0,18.75,"INSHORE_OFFSHORE","terinter","bin"
"Siganus doliatus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Siganus punctatus",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Sphyrna mokarran",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Stegastes nigricans",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Stethojulis bandanensis",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Stethojulis interrupta",0,"OFFSHORE",0,12.5,"INSHORE_OFFSHORE","terinter","bin"
"Stethojulis strigiventer",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","terinter","bin"
"Sufflamen chrysopterum",0,"OFFSHORE",0,14.5833333333333,"INSHORE_OFFSHORE","terinter","bin"
"Sufflamen fraenatum",0,"OFFSHORE",0,6.25,"INSHORE_OFFSHORE","terinter","bin"
"Synodus dermatogenys",0,"INSHORE",0,0,"INSHORE_OFFSHORE","terinter","bin"
"Synodus variegatus",4.733,"INSHORE",1,20.8333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Taeniura meyeni",0,"OFFSHORE",0,4.16666666666667,"INSHORE_OFFSHORE","terinter","bin"
"Thalassoma lunare",0,"OFFSHORE",0,27.0833333333333,"INSHORE_OFFSHORE","terinter","bin"
"Upeneus moluccensis",0,"INSHORE",0,10.4166666666667,"INSHORE_OFFSHORE","terinter","bin"
"Upeneus sundaicus",0,"INSHORE",0,18.75,"INSHORE_OFFSHORE","terinter","bin"
"Upeneus tragula",0,"INSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Upeneus vittatus",0,"INSHORE",0,6.25,"INSHORE_OFFSHORE","terinter","bin"
"Valenciennea decora",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Valenciennea longipinnis",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Valenciennea puellaris",0,"INSHORE",0,0,"INSHORE_OFFSHORE","terinter","bin"
"Vanderhorstia ambanoro",0,"INSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Zebrasoma velifer",0,"OFFSHORE",0,2.08333333333333,"INSHORE_OFFSHORE","terinter","bin"
"Abalistes stellatus",0,"BAY",0,15.625,"BAR_BAY","terinter","maxN"
"Acanthurus blochii",2.167,"BAR",1,9.375,"BAR_BAY","terinter","maxN"
"Acanthurus mata",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Acanthurus nigricauda",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Acanthurus olivaceus",0,"BAR",1,6.25,"BAR_BAY","terinter","maxN"
"Acanthurus xanthopterus",0,"BAR",1,6.25,"BAR_BAY","terinter","maxN"
"Acreichthys tomentosus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Aetobatus narinari",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Amblyeleotris steinitzi",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Amblygobius phalaena",0.583,"BAR",1,12.5,"BAR_BAY","terinter","maxN"
"Amblygobius sphynx",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Aprion virescens",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Arothron stellatus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Atule mate",0,"BAY",0,28.125,"BAR_BAY","terinter","maxN"
"Balistoides viridescens",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Bodianus loxozonus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Bodianus perditio",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Caesio caerulaurea",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Canthigaster bennetti",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Canthigaster valentini",1.5,"BAR",1,9.375,"BAR_BAY","terinter","maxN"
"Carangoides dinema",0,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Carangoides fulvoguttatus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Carangoides plagiotaenia",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Caranx ignobilis",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Caranx papuensis",0,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Carcharhinus leucas",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Centropyge tibicen",0,"BAR",1,12.5,"BAR_BAY","terinter","maxN"
"Chaetodon auriga",0,"BAR",1,18.75,"BAR_BAY","terinter","maxN"
"Chaetodon ephippium",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Chaetodon kleinii",0,"BAR",1,15.625,"BAR_BAY","terinter","maxN"
"Chaetodon melannotus",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Chaetodon mertensii",0,"BAR",1,9.375,"BAR_BAY","terinter","maxN"
"Chaetodon plebeius",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Cheilinus chlorourus",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Cheilio inermis",0,"BAR",1,3.125,"BAR_BAY","terinter","maxN"
"Cheilodipterus quinquelineatus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Chlorurus sordidus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Choerodon graphicus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Chromis fumea",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Chromis viridis",0,"BAR",0,15.625,"BAR_BAY","terinter","maxN"
"Chrysiptera biocellata",0,"BAR",0,6.25,"BAR_BAY","terinter","maxN"
"Coris batuensis",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Coris caudimacula",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Coris dorsomacula",0,"BAR",0,12.5,"BAR_BAY","terinter","maxN"
"Ctenochaetus striatus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Dascyllus aruanus",0,"BAR",0,18.75,"BAR_BAY","terinter","maxN"
"Dasyatis kuhlii",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Decapterus macarellus",0,"BAY",0,6.25,"BAR_BAY","terinter","maxN"
"Diagramma pictum",0,"BAR",0,12.5,"BAR_BAY","terinter","maxN"
"Echeneis naucrates",-1,"BAY",0,21.875,"BAR_BAY","terinter","maxN"
"Elops hawaiensis",0,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Epinephelus areolatus",0.5,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Epinephelus howlandi",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Epinephelus maculatus",0,"BAR",0,9.375,"BAR_BAY","terinter","maxN"
"Epinephelus malabaricus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Epinephelus merra",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Galeocerdo cuvier",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Gnathanodon speciosus",0.5,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Gymnocranius grandoculis",0,"BAR",0,9.375,"BAR_BAY","terinter","maxN"
"Halichoeres chrysus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Halichoeres trimaculatus",0,"BAR",0,46.875,"BAR_BAY","terinter","maxN"
"Hemigymnus melapterus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Heniochus acuminatus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Himantura fai",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Labroides dimidiatus",0,"BAR",0,9.375,"BAR_BAY","terinter","maxN"
"Lagocephalus sceleratus",0,"BAY",0,21.875,"BAR_BAY","terinter","maxN"
"Leiognathus fasciatus",0,"BAY",0,9.375,"BAR_BAY","terinter","maxN"
"Lethrinus atkinsoni",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Lethrinus genivittatus",0,"BAR",0,50,"BAR_BAY","terinter","maxN"
"Lethrinus obsoletus",18.271,"BAY",1,34.375,"BAR_BAY","terinter","maxN"
"Lethrinus olivaceus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Lethrinus rubrioperculatus",5.566,"BAR",0,43.75,"BAR_BAY","terinter","maxN"
"Lethrinus variegatus",0,"BAR",0,37.5,"BAR_BAY","terinter","maxN"
"Lutjanus gibbus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Lutjanus lutjanus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Lutjanus vitta",-2.333,"BAY",0,9.375,"BAR_BAY","terinter","maxN"
"Macropharyngodon negrosensis",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Mulloidichthys flavolineatus",0,"BAR",0,21.875,"BAR_BAY","terinter","maxN"
"Naso annulatus",0,"BAR",0,6.25,"BAR_BAY","terinter","maxN"
"Naso brevirostris",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Nebrius ferrugineus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Nemipterus peronii",33.706,"BAY",1,43.75,"BAR_BAY","terinter","maxN"
"Oplopomus oplopomus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Oxycheilinus bimaculatus",0,"BAR",0,37.5,"BAR_BAY","terinter","maxN"
"Oxycheilinus nigromarginatus",0,"BAR",0,15.625,"BAR_BAY","terinter","maxN"
"Oxycheilinus unifasciatus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Parapercis australis",0,"BAR",0,34.375,"BAR_BAY","terinter","maxN"
"Parapercis clathrata",0.5,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Parapercis hexophtalma",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Parapercis xanthozona",0,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Parupeneus barberinoides",0,"BAR",0,34.375,"BAR_BAY","terinter","maxN"
"Parupeneus barberinus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Parupeneus cyclostomus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Parupeneus heptacanthus",0,"BAY",0,9.375,"BAR_BAY","terinter","maxN"
"Parupeneus multifasciatus",0,"BAR",0,28.125,"BAR_BAY","terinter","maxN"
"Parupeneus pleurostigma",0,"BAR",0,43.75,"BAR_BAY","terinter","maxN"
"Parupeneus spilurus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Pentapodus caninus",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Pentapodus nagasakiensis",0,"BAR",0,37.5,"BAR_BAY","terinter","maxN"
"Plagiotremus rhinorhynchos",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Plagiotremus tapeinosoma",0,"BAR",0,12.5,"BAR_BAY","terinter","maxN"
"Plectropomus leopardus",0,"BAR",0,6.25,"BAR_BAY","terinter","maxN"
"Pomacanthus imperator",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Pomacentrus coelestis",0,"BAR",0,18.75,"BAR_BAY","terinter","maxN"
"Pomacentrus moluccensis",0,"BAR",0,9.375,"BAR_BAY","terinter","maxN"
"Pomacentrus nagasakiensis",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Pristotis obtusirostris",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Pseudalutarius nasicornis",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Pseudanthias hypselosoma",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Pseudobalistes flavimarginatus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Pseudobalistes fuscus",0,"BAR",0,15.625,"BAR_BAY","terinter","maxN"
"Pseudocaranx dentex",1,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Pseudojuloides cerasinus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Ptereleotris microlepis",0,"BAR",0,12.5,"BAR_BAY","terinter","maxN"
"Pterocaesio marri",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Pterocaesio trilineata",0,"BAR",0,6.25,"BAR_BAY","terinter","maxN"
"Rhinecanthus aculeatus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Rhynchobatus Djiddensis",0.5,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Scarus chameleon",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Scarus ghobban",0,"BAR",0,12.5,"BAR_BAY","terinter","maxN"
"Scarus longipinnis",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Scarus psittacus",0,"BAR",0,15.625,"BAR_BAY","terinter","maxN"
"Scarus schlegeli",0,"BAR",0,6.25,"BAR_BAY","terinter","maxN"
"Scolopsis lineata",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Scomberoides tol",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Scomberomorus commerson",0,"BAR",0,15.625,"BAR_BAY","terinter","maxN"
"Siganus doliatus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Siganus punctatus",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Sphyrna mokarran",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Stegastes nigricans",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Stethojulis bandanensis",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Stethojulis interrupta",0,"BAR",0,18.75,"BAR_BAY","terinter","maxN"
"Stethojulis strigiventer",0,"BAR",0,6.25,"BAR_BAY","terinter","maxN"
"Sufflamen chrysopterum",0,"BAR",0,21.875,"BAR_BAY","terinter","maxN"
"Sufflamen fraenatum",0,"BAR",0,9.375,"BAR_BAY","terinter","maxN"
"Synodus dermatogenys",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Synodus variegatus",0,"BAY",0,12.5,"BAR_BAY","terinter","maxN"
"Taeniura meyeni",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Thalassoma lunare",0,"BAR",0,37.5,"BAR_BAY","terinter","maxN"
"Upeneus moluccensis",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Upeneus sundaicus",0,"BAR",0,9.375,"BAR_BAY","terinter","maxN"
"Upeneus tragula",0.5,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Upeneus vittatus",0,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Valenciennea decora",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Valenciennea longipinnis",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Valenciennea puellaris",0,"BAR",0,0,"BAR_BAY","terinter","maxN"
"Vanderhorstia ambanoro",0.5,"BAY",0,3.125,"BAR_BAY","terinter","maxN"
"Zebrasoma velifer",0,"BAR",0,3.125,"BAR_BAY","terinter","maxN"
"Abalistes stellatus",0,"LAG",0,15.625,"BAR_LAG","terinter","maxN"
"Acanthurus blochii",0,"BAR",1,9.375,"BAR_LAG","terinter","maxN"
"Acanthurus mata",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Acanthurus nigricauda",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Acanthurus olivaceus",0,"BAR",1,6.25,"BAR_LAG","terinter","maxN"
"Acanthurus xanthopterus",0,"BAR",1,6.25,"BAR_LAG","terinter","maxN"
"Acreichthys tomentosus",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Aetobatus narinari",0,"LAG",0,3.125,"BAR_LAG","terinter","maxN"
"Amblyeleotris steinitzi",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Amblygobius phalaena",0,"BAR",1,12.5,"BAR_LAG","terinter","maxN"
"Amblygobius sphynx",0,"LAG",0,3.125,"BAR_LAG","terinter","maxN"
"Aprion virescens",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Arothron stellatus",4,"LAG",1,12.5,"BAR_LAG","terinter","maxN"
"Atule mate",3.65,"LAG",1,12.5,"BAR_LAG","terinter","maxN"
"Balistoides viridescens",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Bodianus loxozonus",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Bodianus perditio",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Caesio caerulaurea",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Canthigaster bennetti",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Canthigaster valentini",0,"BAR",1,9.375,"BAR_LAG","terinter","maxN"
"Carangoides dinema",0,"LAG",0,3.125,"BAR_LAG","terinter","maxN"
"Carangoides fulvoguttatus",0,"LAG",0,3.125,"BAR_LAG","terinter","maxN"
"Carangoides plagiotaenia",0,"LAG",0,3.125,"BAR_LAG","terinter","maxN"
"Caranx ignobilis",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Caranx papuensis",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Carcharhinus leucas",0,"LAG",0,3.125,"BAR_LAG","terinter","maxN"
"Centropyge tibicen",1.667,"BAR",1,12.5,"BAR_LAG","terinter","maxN"
"Chaetodon auriga",0,"BAR",1,18.75,"BAR_LAG","terinter","maxN"
"Chaetodon ephippium",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Chaetodon kleinii",0,"BAR",1,15.625,"BAR_LAG","terinter","maxN"
"Chaetodon melannotus",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Chaetodon mertensii",0,"BAR",1,9.375,"BAR_LAG","terinter","maxN"
"Chaetodon plebeius",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Cheilinus chlorourus",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Cheilio inermis",0,"BAR",1,3.125,"BAR_LAG","terinter","maxN"
"Cheilodipterus quinquelineatus",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Chlorurus sordidus",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Choerodon graphicus",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Chromis fumea",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Chromis viridis",0,"BAR",0,15.625,"BAR_LAG","terinter","maxN"
"Chrysiptera biocellata",0,"BAR",0,6.25,"BAR_LAG","terinter","maxN"
"Coris batuensis",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Coris caudimacula",0,"LAG",0,3.125,"BAR_LAG","terinter","maxN"
"Coris dorsomacula",0,"BAR",0,12.5,"BAR_LAG","terinter","maxN"
"Ctenochaetus striatus",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Dascyllus aruanus",0,"BAR",0,18.75,"BAR_LAG","terinter","maxN"
"Dasyatis kuhlii",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Decapterus macarellus",4.167,"LAG",1,12.5,"BAR_LAG","terinter","maxN"
"Diagramma pictum",0,"BAR",0,9.375,"BAR_LAG","terinter","maxN"
"Echeneis naucrates",0,"LAG",0,18.75,"BAR_LAG","terinter","maxN"
"Elops hawaiensis",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Epinephelus areolatus",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Epinephelus howlandi",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Epinephelus maculatus",0,"BAR",0,9.375,"BAR_LAG","terinter","maxN"
"Epinephelus malabaricus",0,"LAG",0,3.125,"BAR_LAG","terinter","maxN"
"Epinephelus merra",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Galeocerdo cuvier",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Gnathanodon speciosus",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Gymnocranius grandoculis",0,"BAR",0,9.375,"BAR_LAG","terinter","maxN"
"Halichoeres chrysus",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Halichoeres trimaculatus",6.333,"BAR",0,43.75,"BAR_LAG","terinter","maxN"
"Hemigymnus melapterus",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Heniochus acuminatus",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Himantura fai",0,"LAG",0,3.125,"BAR_LAG","terinter","maxN"
"Labroides dimidiatus",0,"BAR",0,9.375,"BAR_LAG","terinter","maxN"
"Lagocephalus sceleratus",0,"LAG",0,21.875,"BAR_LAG","terinter","maxN"
"Leiognathus fasciatus",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Lethrinus atkinsoni",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Lethrinus genivittatus",4.667,"LAG",0,59.375,"BAR_LAG","terinter","maxN"
"Lethrinus obsoletus",0,"LAG",0,9.375,"BAR_LAG","terinter","maxN"
"Lethrinus olivaceus",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Lethrinus rubrioperculatus",4.875,"BAR",0,46.875,"BAR_LAG","terinter","maxN"
"Lethrinus variegatus",4.5,"BAR",0,37.5,"BAR_LAG","terinter","maxN"
"Lutjanus gibbus",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Lutjanus lutjanus",0,"BAR",0,0,"BAR_LAG","terinter","maxN"
"Lutjanus vitta",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Macropharyngodon negrosensis",0,"BAR",0,3.125,"BAR_LAG","terinter","maxN"
"Mulloidichthys flavolineatus",0,"BAR",0,21.875,"BAR_LAG","terinter","maxN"
"Naso annulatus",0,"BAR",0,6.25,"BAR_LAG","terinter","maxN"
