"feature","featureImportance","class","IsIndSp","prevalence","comparison","source","data"
"Pseudalutarius nasicornis",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Pseudanthias hypselosoma",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Pseudobalistes flavimarginatus",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Pseudobalistes fuscus",0,"BAR",0,15,"BAR_BAY","terinter","maxN"
"Pseudocaranx dentex",0,"BAY",0,2.5,"BAR_BAY","terinter","maxN"
"Pseudojuloides cerasinus",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Ptereleotris microlepis",0,"BAR",0,12.5,"BAR_BAY","terinter","maxN"
"Pterocaesio marri",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Pterocaesio trilineata",0,"BAR",0,5,"BAR_BAY","terinter","maxN"
"Rhinecanthus aculeatus",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Rhynchobatus Djiddensis",0,"BAY",0,2.5,"BAR_BAY","terinter","maxN"
"Scarus chameleon",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Scarus ghobban",0,"BAR",0,12.5,"BAR_BAY","terinter","maxN"
"Scarus longipinnis",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Scarus psittacus",0,"BAR",0,15,"BAR_BAY","terinter","maxN"
"Scarus schlegeli",0,"BAR",0,7.5,"BAR_BAY","terinter","maxN"
"Scolopsis lineata",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Scomberoides tol",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Scomberomorus commerson",0,"BAR",0,12.5,"BAR_BAY","terinter","maxN"
"Siganus doliatus",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Siganus punctatus",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Stegastes nigricans",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Stethojulis bandanensis",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Stethojulis interrupta",0,"BAR",0,20,"BAR_BAY","terinter","maxN"
"Stethojulis strigiventer",0,"BAR",0,7.5,"BAR_BAY","terinter","maxN"
"Sufflamen chrysopterum",0,"BAR",0,17.5,"BAR_BAY","terinter","maxN"
"Sufflamen fraenatum",0,"BAR",0,7.5,"BAR_BAY","terinter","maxN"
"Synodus variegatus",0,"BAY",0,15,"BAR_BAY","terinter","maxN"
"Taeniura meyeni",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Thalassoma lunare",0,"BAR",0,40,"BAR_BAY","terinter","maxN"
"Upeneus sundaicus",0,"BAR",0,17.5,"BAR_BAY","terinter","maxN"
"Upeneus tragula",0,"BAY",0,5,"BAR_BAY","terinter","maxN"
"Upeneus vittatus",0,"BAY",0,2.5,"BAR_BAY","terinter","maxN"
"Valenciennea decora",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Valenciennea longipinnis",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Valenciennea puellaris",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Vanderhorstia ambanoro",0,"BAY",0,2.5,"BAR_BAY","terinter","maxN"
"Zebrasoma velifer",0,"BAR",0,2.5,"BAR_BAY","terinter","maxN"
"Abalistes stellatus",0,"LAG",0,17.5,"BAR_LAG","terinter","maxN"
"Acanthurus blochii",1.25,"BAR",1,7.5,"BAR_LAG","terinter","maxN"
"Acanthurus mata",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Acanthurus nigricauda",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Acanthurus olivaceus",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Acanthurus xanthopterus",3.5,"BAR",1,7.5,"BAR_LAG","terinter","maxN"
"Acreichthys tomentosus",0,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Aetobatus narinari",0,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Amblyeleotris steinitzi",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Amblygobius phalaena",0,"BAR",1,15,"BAR_LAG","terinter","maxN"
"Amblygobius sphynx",0,"LAG",0,5,"BAR_LAG","terinter","maxN"
"Aprion virescens",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Arothron stellatus",0.125,"LAG",0,10,"BAR_LAG","terinter","maxN"
"Atule mate",0.25,"LAG",0,12.5,"BAR_LAG","terinter","maxN"
"Balistoides viridescens",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Bodianus loxozonus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Bodianus perditio",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Caesio caerulaurea",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Canthigaster valentini",0,"BAR",1,7.5,"BAR_LAG","terinter","maxN"
"Carangoides dinema",0.5,"LAG",0,5,"BAR_LAG","terinter","maxN"
"Carangoides fulvoguttatus",0,"LAG",0,5,"BAR_LAG","terinter","maxN"
"Carangoides plagiotaenia",0,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Caranx ignobilis",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Carcharhinus leucas",0,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Centropyge tibicen",0.25,"BAR",1,10,"BAR_LAG","terinter","maxN"
"Chaetodon auriga",0.25,"BAR",1,15,"BAR_LAG","terinter","maxN"
"Chaetodon ephippium",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Chaetodon kleinii",0.25,"BAR",1,12.5,"BAR_LAG","terinter","maxN"
"Chaetodon melannotus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Chaetodon mertensii",0,"BAR",1,7.5,"BAR_LAG","terinter","maxN"
"Chaetodon plebeius",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Cheilinus chlorourus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Cheilio inermis",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Cheilodipterus quinquelineatus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Chlorurus sordidus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Choerodon graphicus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Chromis fumea",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Chromis viridis",6,"BAR",1,12.5,"BAR_LAG","terinter","maxN"
"Chrysiptera biocellata",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Coris batuensis",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Coris caudimacula",0.25,"LAG",0,5,"BAR_LAG","terinter","maxN"
"Coris dorsomacula",0,"BAR",1,15,"BAR_LAG","terinter","maxN"
"Ctenochaetus striatus",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Dascyllus aruanus",5,"BAR",1,17.5,"BAR_LAG","terinter","maxN"
"Dasyatis kuhlii",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Decapterus macarellus",0.25,"LAG",0,12.5,"BAR_LAG","terinter","maxN"
"Diagramma pictum",0.5,"BAR",1,7.5,"BAR_LAG","terinter","maxN"
"Echeneis naucrates",0,"LAG",0,15,"BAR_LAG","terinter","maxN"
"Epinephelus howlandi",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Epinephelus maculatus",0.5,"BAR",1,7.5,"BAR_LAG","terinter","maxN"
"Epinephelus malabaricus",0.125,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Epinephelus merra",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Galeocerdo cuvier",0,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Gymnocranius grandoculis",0.25,"BAR",1,10,"BAR_LAG","terinter","maxN"
"Halichoeres chrysus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Halichoeres trimaculatus",9.536,"BAR",1,42.5,"BAR_LAG","terinter","maxN"
"Hemigymnus melapterus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Heniochus acuminatus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Himantura fai",0,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Labroides dimidiatus",0.25,"BAR",1,7.5,"BAR_LAG","terinter","maxN"
"Lagocephalus sceleratus",-2,"LAG",0,22.5,"BAR_LAG","terinter","maxN"
"Lethrinus atkinsoni",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Lethrinus genivittatus",15,"LAG",0,60,"BAR_LAG","terinter","maxN"
"Lethrinus obsoletus",0,"LAG",0,10,"BAR_LAG","terinter","maxN"
"Lethrinus olivaceus",0,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Lethrinus rubrioperculatus",6,"BAR",1,42.5,"BAR_LAG","terinter","maxN"
"Lethrinus variegatus",6.75,"BAR",1,37.5,"BAR_LAG","terinter","maxN"
"Lutjanus gibbus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Lutjanus vitta",0.5,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Macropharyngodon negrosensis",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Mulloidichthys flavolineatus",1.5,"BAR",1,20,"BAR_LAG","terinter","maxN"
"Naso annulatus",1.25,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Naso brevirostris",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Nebrius ferrugineus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Nemipterus peronii",40.789,"LAG",1,45,"BAR_LAG","terinter","maxN"
"Oplopomus oplopomus",0,"LAG",0,5,"BAR_LAG","terinter","maxN"
"Oxycheilinus bimaculatus",2,"BAR",1,40,"BAR_LAG","terinter","maxN"
"Oxycheilinus nigromarginatus",0,"BAR",1,12.5,"BAR_LAG","terinter","maxN"
"Oxycheilinus unifasciatus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Parapercis australis",0.75,"BAR",1,35,"BAR_LAG","terinter","maxN"
"Parapercis hexophtalma",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Parupeneus barberinoides",0.25,"BAR",1,35,"BAR_LAG","terinter","maxN"
"Parupeneus barberinus",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Parupeneus cyclostomus",0,"BAR",1,5,"BAR_LAG","terinter","maxN"
"Parupeneus heptacanthus",-1,"LAG",0,17.5,"BAR_LAG","terinter","maxN"
"Parupeneus multifasciatus",2.25,"BAR",1,25,"BAR_LAG","terinter","maxN"
"Parupeneus pleurostigma",9.592,"BAR",1,42.5,"BAR_LAG","terinter","maxN"
"Parupeneus spilurus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Pentapodus caninus",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Pentapodus nagasakiensis",0,"BAR",0,67.5,"BAR_LAG","terinter","maxN"
"Plagiotremus rhinorhynchos",0,"BAR",1,2.5,"BAR_LAG","terinter","maxN"
"Plagiotremus tapeinosoma",0,"BAR",0,10,"BAR_LAG","terinter","maxN"
"Plectropomus leopardus",0,"BAR",0,7.5,"BAR_LAG","terinter","maxN"
"Pomacanthus imperator",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Pomacentrus coelestis",0,"BAR",0,17.5,"BAR_LAG","terinter","maxN"
"Pomacentrus moluccensis",0,"BAR",0,10,"BAR_LAG","terinter","maxN"
"Pomacentrus nagasakiensis",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Pristotis obtusirostris",0,"BAR",0,12.5,"BAR_LAG","terinter","maxN"
"Pseudalutarius nasicornis",0,"LAG",0,25,"BAR_LAG","terinter","maxN"
"Pseudanthias hypselosoma",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Pseudobalistes flavimarginatus",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Pseudobalistes fuscus",0,"BAR",0,15,"BAR_LAG","terinter","maxN"
"Pseudocaranx dentex",0,"LAG",0,7.5,"BAR_LAG","terinter","maxN"
"Pseudojuloides cerasinus",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Ptereleotris microlepis",0,"BAR",0,12.5,"BAR_LAG","terinter","maxN"
"Pterocaesio marri",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Pterocaesio trilineata",0,"BAR",0,5,"BAR_LAG","terinter","maxN"
"Rhinecanthus aculeatus",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Scarus chameleon",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Scarus ghobban",0,"BAR",0,12.5,"BAR_LAG","terinter","maxN"
"Scarus longipinnis",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Scarus psittacus",0,"BAR",0,15,"BAR_LAG","terinter","maxN"
"Scarus schlegeli",0,"BAR",0,7.5,"BAR_LAG","terinter","maxN"
"Scolopsis lineata",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Scomberoides tol",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Scomberomorus commerson",0.625,"LAG",0,22.5,"BAR_LAG","terinter","maxN"
"Siganus doliatus",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Siganus punctatus",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Sphyrna mokarran",0,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Stegastes nigricans",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Stethojulis bandanensis",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Stethojulis interrupta",0,"BAR",0,20,"BAR_LAG","terinter","maxN"
"Stethojulis strigiventer",0,"BAR",0,7.5,"BAR_LAG","terinter","maxN"
"Sufflamen chrysopterum",0,"BAR",0,17.5,"BAR_LAG","terinter","maxN"
"Sufflamen fraenatum",0,"BAR",0,7.5,"BAR_LAG","terinter","maxN"
"Synodus dermatogenys",0,"LAG",0,2.5,"BAR_LAG","terinter","maxN"
"Synodus variegatus",0.375,"LAG",0,20,"BAR_LAG","terinter","maxN"
"Taeniura meyeni",0,"BAR",0,5,"BAR_LAG","terinter","maxN"
"Thalassoma lunare",0,"BAR",0,37.5,"BAR_LAG","terinter","maxN"
"Upeneus moluccensis",0.25,"LAG",0,15,"BAR_LAG","terinter","maxN"
"Upeneus sundaicus",0,"BAR",0,25,"BAR_LAG","terinter","maxN"
"Upeneus tragula",0,"LAG",0,7.5,"BAR_LAG","terinter","maxN"
"Upeneus vittatus",0,"LAG",0,5,"BAR_LAG","terinter","maxN"
"Valenciennea decora",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Valenciennea longipinnis",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Valenciennea puellaris",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Zebrasoma velifer",0,"BAR",0,2.5,"BAR_LAG","terinter","maxN"
"Abalistes stellatus",-0.137,"LAG",1,17.5,"BAY_LAG","terinter","maxN"
"Acreichthys tomentosus",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Aetobatus narinari",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Amblygobius sphynx",0.516,"LAG",0,5,"BAY_LAG","terinter","maxN"
"Aprion virescens",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Arothron stellatus",1.422,"LAG",1,10,"BAY_LAG","terinter","maxN"
"Atule mate",6.51,"BAY",1,42.5,"BAY_LAG","terinter","maxN"
"Canthigaster bennetti",0,"BAY",1,2.5,"BAY_LAG","terinter","maxN"
"Carangoides dinema",-0.75,"LAG",1,7.5,"BAY_LAG","terinter","maxN"
"Carangoides fulvoguttatus",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Carangoides plagiotaenia",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Caranx ignobilis",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Caranx papuensis",1.229,"BAY",1,2.5,"BAY_LAG","terinter","maxN"
"Carcharhinus leucas",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Coris caudimacula",0,"LAG",1,5,"BAY_LAG","terinter","maxN"
"Coris dorsomacula",0.5,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Decapterus macarellus",-0.375,"LAG",0,20,"BAY_LAG","terinter","maxN"
"Diagramma pictum",-0.25,"BAY",1,7.5,"BAY_LAG","terinter","maxN"
"Echeneis naucrates",-0.625,"BAY",0,20,"BAY_LAG","terinter","maxN"
"Elops hawaiensis",0,"BAY",1,2.5,"BAY_LAG","terinter","maxN"
"Epinephelus areolatus",0,"BAY",1,5,"BAY_LAG","terinter","maxN"
"Epinephelus malabaricus",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Galeocerdo cuvier",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Gnathanodon speciosus",0.526,"BAY",1,5,"BAY_LAG","terinter","maxN"
"Halichoeres trimaculatus",1.25,"BAY",1,2.5,"BAY_LAG","terinter","maxN"
"Himantura fai",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Lagocephalus sceleratus",0.509,"BAY",0,32.5,"BAY_LAG","terinter","maxN"
"Leiognathus fasciatus",1.528,"BAY",1,10,"BAY_LAG","terinter","maxN"
"Lethrinus genivittatus",20.298,"LAG",1,75,"BAY_LAG","terinter","maxN"
"Lethrinus obsoletus",6.101,"BAY",0,42.5,"BAY_LAG","terinter","maxN"
"Lethrinus olivaceus",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Lethrinus rubrioperculatus",0,"LAG",1,2.5,"BAY_LAG","terinter","maxN"
"Lutjanus lutjanus",0,"BAY",1,2.5,"BAY_LAG","terinter","maxN"
"Lutjanus vitta",1.306,"BAY",1,7.5,"BAY_LAG","terinter","maxN"
"Nemipterus peronii",4.125,"LAG",0,87.5,"BAY_LAG","terinter","maxN"
"Oplopomus oplopomus",0,"LAG",0,5,"BAY_LAG","terinter","maxN"
"Oxycheilinus bimaculatus",0,"LAG",0,2.5,"BAY_LAG","terinter","maxN"
"Parapercis clathrata",0,"BAY",1,5,"BAY_LAG","terinter","maxN"
"Parapercis xanthozona",0,"BAY",1,2.5,"BAY_LAG","terinter","maxN"
"Parupeneus heptacanthus",0,"LAG",0,15,"BAY_LAG","terinter","maxN"
"Pentapodus caninus",0,"BAY",1,2.5,"BAY_LAG","terinter","maxN"
"Pentapodus nagasakiensis",8.483,"LAG",0,30,"BAY_LAG","terinter","maxN"
"Pristotis obtusirostris",0,"LAG",0,5,"BAY_LAG","terinter","maxN"
"Pseudalutarius nasicornis",0,"LAG",0,22.5,"BAY_LAG","terinter","maxN"
"Pseudocaranx dentex",0,"BAY",0,10,"BAY_LAG","terinter","maxN"
"Rhynchobatus Djiddensis",0.036,"BAY",1,2.5,"BAY_LAG","terinter","maxN"
"Scomberomorus commerson",0,"LAG",0,20,"BAY_LAG","terinter","maxN"
"Sphyrna mokarran",0,"LAG",0,2.5,"BAY_LAG","terinter","maxN"
"Synodus dermatogenys",0,"LAG",0,2.5,"BAY_LAG","terinter","maxN"
"Synodus variegatus",0,"LAG",0,35,"BAY_LAG","terinter","maxN"
"Taeniura meyeni",0,"LAG",0,2.5,"BAY_LAG","terinter","maxN"
"Thalassoma lunare",0,"BAY",1,2.5,"BAY_LAG","terinter","maxN"
"Upeneus moluccensis",0,"LAG",0,15,"BAY_LAG","terinter","maxN"
"Upeneus sundaicus",0,"LAG",0,17.5,"BAY_LAG","terinter","maxN"
"Upeneus tragula",1.5,"BAY",0,12.5,"BAY_LAG","terinter","maxN"
"Upeneus vittatus",0,"LAG",0,7.5,"BAY_LAG","terinter","maxN"
"Vanderhorstia ambanoro",0,"BAY",0,2.5,"BAY_LAG","terinter","maxN"
"Abalistes stellatus",0,"INSHORE",0,16.6666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Acanthurus blochii",1.167,"OFFSHORE",0,5,"INSHORE_OFFSHORE","terinter","maxN"
"Acanthurus mata",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Acanthurus nigricauda",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Acanthurus olivaceus",1,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Acanthurus xanthopterus",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","terinter","maxN"
"Acreichthys tomentosus",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Aetobatus narinari",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Amblyeleotris steinitzi",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Amblygobius phalaena",1.333,"OFFSHORE",0,10,"INSHORE_OFFSHORE","terinter","maxN"
"Amblygobius sphynx",0,"INSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Aprion virescens",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Arothron stellatus",0,"INSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Atule mate",2.814,"INSHORE",1,28.3333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Balistoides viridescens",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Bodianus loxozonus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Bodianus perditio",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Caesio caerulaurea",1.333,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Canthigaster bennetti",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Canthigaster valentini",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","terinter","maxN"
"Carangoides dinema",0,"INSHORE",0,5,"INSHORE_OFFSHORE","terinter","maxN"
"Carangoides fulvoguttatus",0,"INSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Carangoides plagiotaenia",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Caranx ignobilis",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Caranx papuensis",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Carcharhinus leucas",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Centropyge tibicen",1.333,"OFFSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Chaetodon auriga",1,"OFFSHORE",0,10,"INSHORE_OFFSHORE","terinter","maxN"
"Chaetodon ephippium",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Chaetodon kleinii",0.333,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Chaetodon melannotus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Chaetodon mertensii",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","terinter","maxN"
"Chaetodon plebeius",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Cheilinus chlorourus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Cheilio inermis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Cheilodipterus quinquelineatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Chlorurus sordidus",0.333,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Choerodon graphicus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Chromis fumea",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Chromis viridis",3.833,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Chrysiptera biocellata",0.333,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Coris batuensis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Coris caudimacula",0,"INSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Coris dorsomacula",0.333,"OFFSHORE",0,10,"INSHORE_OFFSHORE","terinter","maxN"
"Ctenochaetus striatus",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Dascyllus aruanus",4.667,"OFFSHORE",0,11.6666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Dasyatis kuhlii",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Decapterus macarellus",0,"INSHORE",0,13.3333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Diagramma pictum",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Echeneis naucrates",0,"INSHORE",0,18.3333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Elops hawaiensis",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Epinephelus areolatus",0,"INSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Epinephelus howlandi",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Epinephelus maculatus",0.333,"OFFSHORE",0,5,"INSHORE_OFFSHORE","terinter","maxN"
"Epinephelus malabaricus",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Epinephelus merra",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Galeocerdo cuvier",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Gnathanodon speciosus",0,"INSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Gymnocranius grandoculis",1.333,"OFFSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Halichoeres chrysus",0.333,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Halichoeres trimaculatus",36.211,"OFFSHORE",1,30,"INSHORE_OFFSHORE","terinter","maxN"
"Hemigymnus melapterus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Heniochus acuminatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Himantura fai",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Labroides dimidiatus",1,"OFFSHORE",0,5,"INSHORE_OFFSHORE","terinter","maxN"
"Lagocephalus sceleratus",3.111,"INSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Leiognathus fasciatus",0,"INSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Lethrinus atkinsoni",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Lethrinus genivittatus",3.5,"INSHORE",0,61.6666666666667,"INSHORE_OFFSHORE","terinter","maxN"
"Lethrinus obsoletus",3.95,"INSHORE",1,28.3333333333333,"INSHORE_OFFSHORE","terinter","maxN"
"Lethrinus olivaceus",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","terinter","maxN"
